Timestamp,Username,VideoID,Comment,Date,Cleaned_Comment,Sentiment
2021-05-12T16:11:12Z,@birendas4143,NLRJcG4BiK8,Booking gas could deliverd,2021-05-12T16:11:12Z,booking gas could deliverd,neutral
2018-08-15T00:45:12Z,@RohitKshirsagar,NLRJcG4BiK8,"This number does not work.
I tried calling from my Mobile.
Do I need to add something before 1906 while dialling from mobile ?",2018-08-15T00:46:50Z,number work tried calling mobile need add something dialling mobile,neutral
2021-03-14T22:24:54Z,@ranjeetgharge3771,csRlPw8TE14,"Hello, My name is Er.Ranjeet Gharge, i required SUMO Hp gass service at Naigaon mumbai, Maharashtra for my production heating oven unit, please  contact me: +919607442060",2021-03-14T22:24:54Z,hello name erranjeet gharge required sumo hp gass service naigaon mumbai maharashtra production heating oven unit please contact,neutral
2019-12-31T16:22:39Z,@jaikishoreverma9859,csRlPw8TE14,Sir sumo ka dish mai banata hu  mera phone no 9910916892,2019-12-31T16:22:39Z,sir sumo ka dish mai banata hu mera phone,neutral
2019-12-31T16:19:31Z,@jaikishoreverma9859,csRlPw8TE14,Hi,2019-12-31T16:19:31Z,hi,neutral
2020-08-24T06:29:42Z,@angeddie2720,Y6TiUZ5AtXE,"WE CAN HELP YOU TRACE THE ACTUAL LOCATION OF THE PERSON AND DO WHATEVER YOU REQUEST

TO THE PERSONS COMPUTER IS ANYONE BLACKMAILING YOU ONLINE AND YOU WANT

US TO GET INTO THEIR COMPUTER AND DESTROY DATA AND EVIDENCES AGAINST

YOU? If you need a hacking service that is not listed, feel free to

contact me at: monitorywizard247 @ gmail com or whatsapp +19172750978",2020-08-24T06:29:42Z,help trace actual location person whatever request persons computer anyone blackmailing online want us get computer destroy data evidences need hacking service listed feel free contact monitorywizard gmail com whatsapp,positive
2020-06-30T16:47:09Z,@pratikshinde9551,Y6TiUZ5AtXE,Can u please shar safety points check in Hp raizor gas,2020-06-30T16:47:09Z,u please shar safety points check hp raizor gas,neutral
2019-12-20T12:06:17Z,@md.imranalam8743,Y6TiUZ5AtXE,"Hp razor gas Sangli Maharashtra me kaha milega??
Koi contact number share kare",2019-12-20T12:06:17Z,hp razor gas sangli maharashtra kaha milega koi contact number share kare,neutral
2019-12-20T12:06:51Z,@md.imranalam8743,Y6TiUZ5AtXE,Please reply,2019-12-20T12:06:51Z,please reply,neutral
2022-12-26T16:34:28Z,@krishnamurali8925,Y6TiUZ5AtXE,Sir we will be contacting you soon. Please share your number,2022-12-26T16:34:28Z,sir contacting soon please share number,neutral
2019-05-03T05:00:54Z,@RakeshSingh-uy2jo,Y6TiUZ5AtXE,Great,2019-05-03T05:00:54Z,great,positive
2019-10-02T02:11:05Z,@mdnurislam2920,C_K-8NFJdBA,Imo number din,2019-10-02T02:11:05Z,imo number din,neutral
2019-05-03T04:50:51Z,@RakeshSingh-uy2jo,C_K-8NFJdBA,Great,2019-05-03T04:50:51Z,great,positive
2020-01-07T14:57:18Z,@devaraju8865,MaQx_hhxnYA,Can i change my account number,2020-01-07T14:57:18Z,change account number,neutral
2018-07-19T02:42:25Z,@ratneshwardevkar1071,n_EdmY97-gk,gas ke liya 300 rupy le rahe hai ya sahi hai,2018-07-19T02:42:25Z,gas ke liya rupy le rahe hai ya sahi hai,neutral
2017-07-02T20:08:08Z,@prakritibasu8709,n_EdmY97-gk,These policies are solely created to control and humble women.,2017-07-02T20:08:08Z,policies solely created control humble women,negative
2017-07-02T20:06:40Z,@prakritibasu8709,n_EdmY97-gk,"Mahilao Ko mila Samman? Kya mahilao ki jagah rasoi ghar me hai? Gas cylinder ki suvidha kar dene se kya mahilao Ko samman milega? Unko school bhejne ka prayatna kare, achi padhayi, surakshit vatavaran, achi naukri, aur admiyon ke barabar banaye.. tabhi mahilao ko samman milega.",2017-07-02T20:06:40Z,mahilao ko mila samman kya mahilao ki jagah rasoi ghar hai gas cylinder ki suvidha kar dene se kya mahilao ko samman milega unko school bhejne ka prayatna kare achi padhayi surakshit vatavaran achi naukri aur admiyon ke barabar banaye tabhi mahilao ko samman milega,neutral
2018-04-14T16:55:47Z,@Nehasatendra39,n_EdmY97-gk,Prakriti Basu suru se suruat hogi kisi ne itna socha ni kiya ye kya km h,2018-04-14T16:55:47Z,prakriti basu suru se suruat hogi kisi ne itna socha ni kiya ye kya km h,neutral
2017-05-19T09:30:00Z,@dhanrajmalawe1049,n_EdmY97-gk,Sirji 1no,2017-05-19T09:30:00Z,sirji,neutral
2016-06-17T08:29:50Z,@alokdravid6959,n_EdmY97-gk,is yojana ko kya me apne gao me chala sakta hu kyo ki mere gao me koi itna computer ke bare me nhi janta hai,2016-06-17T08:29:50Z,yojana ko kya apne gao chala sakta hu kyo ki mere gao koi itna computer ke bare nhi janta hai,negative
2016-04-28T06:50:40Z,@birbalyadav9573,n_EdmY97-gk,Good yojana,2016-04-28T06:50:40Z,good yojana,positive
2016-04-27T06:50:37Z,@harish23537,n_EdmY97-gk,Good,2016-04-27T06:50:37Z,good,positive
2018-05-20T08:21:19Z,@abhaykumarabhaykumar6389,XONtd4C8WrE,abhay Kumar,2018-05-20T08:21:19Z,abhay kumar,neutral
2019-05-25T08:49:08Z,@Devtoufik,wZtdUmfWEgg,KOBE CHALO HOBE MODI KA  PUMY YAJANA WEST BENGAL,2019-05-25T08:49:08Z,kobe chalo hobe modi ka pumy yajana west bengal,neutral
2023-08-09T14:59:01Z,@rakeshmishra7803,uVQZ4lme45c,👌👌👍👍,2023-08-09T14:59:01Z,,neutral
2023-05-29T15:04:09Z,@tsodera,uVQZ4lme45c,"नाम बडे और दर्शन छोटे 
Hppay app मत इस्तेमाल कीजिए",2023-05-29T15:04:09Z,hppay app,neutral
2023-02-19T09:20:06Z,@PriyankasMusicalZone,uVQZ4lme45c,Congratulations bro 👍,2023-02-19T09:20:06Z,congratulations bro,neutral
2023-02-20T03:02:24Z,@_vikramsharma11,uVQZ4lme45c,Thankyou ☺️,2023-02-20T03:02:24Z,thankyou,neutral
2023-02-19T09:19:34Z,@PriyankasMusicalZone,uVQZ4lme45c,Good job 👌👌👏,2023-02-19T09:19:34Z,good job,positive
2023-02-18T17:42:20Z,@sheetalkarmakar2348,uVQZ4lme45c,Congratulations Hrithik ❤️🙌,2023-02-18T17:42:20Z,congratulations hrithik,neutral
2023-02-19T08:35:58Z,@_vikramsharma11,uVQZ4lme45c,Thankyou ☺️,2023-02-19T08:35:58Z,thankyou,neutral
2023-02-14T14:53:21Z,@Technical.Gyan2,uVQZ4lme45c,"HP gas sellers don't give home delivery, so what other service will they provide?",2023-02-14T14:53:21Z,hp gas sellers dont give home delivery service provide,neutral
2023-02-14T14:51:07Z,@Technical.Gyan2,uVQZ4lme45c,My experience with HP gas has not been good.,2023-02-14T14:51:07Z,experience hp gas good,positive
2024-06-21T04:23:22Z,@THLPG,TIVIFfRqbgU,"Hi Dear, we are professional LPG Gas Cylinder Production factory manufacturer. If you're considering to produce lpg cylinders by your own, we can help",2024-06-21T04:23:22Z,hi dear professional lpg gas cylinder production factory manufacturer youre considering produce lpg cylinders help,positive
2024-05-30T05:34:30Z,@kikyzulkarnaen4443,TIVIFfRqbgU,"Fantastic, how much? Will you send the profile by email ?",2024-05-30T05:34:30Z,fantastic much send profile email,positive
2024-04-09T18:08:56Z,@Theyashgoyal,TIVIFfRqbgU,Price?,2024-04-09T18:08:56Z,price,neutral
2024-03-12T17:52:28Z,@user-hb8jz1yo4r,TIVIFfRqbgU,ROHITASH HP KG609990 HP GAS BURJA,2024-03-12T17:52:28Z,rohitash hp kg hp gas burja,neutral
2024-02-14T10:10:26Z,@kiranpatil2943,TIVIFfRqbgU,HP कंपनी टोल फ्री नंबर,2024-02-14T10:10:26Z,hp,neutral
2024-02-01T06:52:31Z,@sushmasinghkisibhibdestark9170,TIVIFfRqbgU,Kaisay.aa.raha.hae.bhhre,2024-02-01T06:52:31Z,kaisayaarahahaebhhre,neutral
2024-02-01T06:51:57Z,@sushmasinghkisibhibdestark9170,TIVIFfRqbgU,House.food,2024-02-01T06:51:57Z,housefood,neutral
2024-02-01T06:51:47Z,@sushmasinghkisibhibdestark9170,TIVIFfRqbgU,Wood.,2024-02-01T06:51:47Z,wood,neutral
2023-06-24T13:34:18Z,@ankurgupta4264,TIVIFfRqbgU,"☺️Good to see that Machine is working fine.
We had done it successfully.
🙏🏻Thanks for HPCL Nashik to support us.",2023-06-24T13:34:18Z,good see machine working fine done successfully thanks hpcl nashik support us,positive
2023-05-11T19:54:39Z,@JT-zl8yp,TIVIFfRqbgU,expand this robotic loading system everywhere in india as soon as possible,2023-05-11T19:54:39Z,expand robotic loading system everywhere india soon possible,negative
2023-03-10T08:12:25Z,@dk_2550official,TIVIFfRqbgU,"Aap ke gas me pani nikalta hai.
IOCL AUR BPCL KEE TULNA ME KAM CHALTI HAI HP GAS.",2023-03-10T08:12:25Z,aap ke gas pani nikalta hai iocl aur bpcl kee tulna kam chalti hai hp gas,neutral
2023-02-27T09:37:56Z,@JAATRAMKISHOR,TIVIFfRqbgU,Fantastic,2023-02-27T09:37:56Z,fantastic,positive
2024-02-22T05:14:44Z,@AmareshwarBhat800,qL9bwYT_Cps,"Haha. This gas agencies don't tell about price. They ask delivery amount while delivering. But in invoice it's mentioned as free.

Corrupted gas agencies. Jaago bharat jaago",2024-02-22T05:15:15Z,haha gas agencies dont tell price ask delivery amount delivering invoice mentioned free corrupted gas agencies jaago bharat jaago,positive
2024-01-11T17:25:46Z,@statuscreation0101,qL9bwYT_Cps,"Hello sir, can we buy the suraksha gas pipe from any other retailers or not?
Please explain why or why not?",2024-01-11T17:25:46Z,hello sir buy suraksha gas pipe retailers please explain,neutral
2023-12-23T09:13:00Z,@AafrinShaikh31,qL9bwYT_Cps,Agency ka number kaha se le,2023-12-23T09:13:00Z,agency ka number kaha se le,neutral
2023-12-06T21:13:49Z,@wilsonwilla2237,qL9bwYT_Cps,How to contact HP gas for change of suraksha hose,2023-12-06T21:13:49Z,contact hp gas change suraksha hose,neutral
2023-12-07T07:56:11Z,@Hindustanpetroleum74,qL9bwYT_Cps,"Dear Customer, Please private message us your detailed query along with your 17-digit LPG ID, consumer number, agency name, district, location, and your registered contact number on our official FB Page: http://m.me/hpcl or DM us on Twitter https://twitter.com/messages/compose?recipient_id=838752044144070658. We will connect with you to address your concerns.",2023-12-07T07:56:11Z,dear customer please private message us detailed query along digit lpg id consumer number agency name district location registered contact number official fb page httpmmehpcl dm us twitter httpstwittercommessagescomposerecipientid connect address concerns,positive
2024-05-23T05:25:35Z,@sajidahmed2950,qL9bwYT_Cps,​@@Hindustanpetroleum74suraksha hose ke under jo pipe lena jaruri hai wo pipe free hai ya uske liye paisa dena parega,2024-05-23T05:25:35Z,hindustanpetroleumsuraksha hose ke jo pipe lena jaruri hai wo pipe free hai ya uske liye paisa dena parega,positive
2023-11-19T02:24:49Z,@sachins117,qL9bwYT_Cps,Who is the lady in video?can I please know....we are looking for ad performers🙌,2023-11-19T02:26:45Z,lady videocan please knowwe looking ad performers,neutral
2023-12-18T12:03:12Z,@user-pt2ln7fe3e,qL9bwYT_Cps,Nice try 😂😂😂😂,2023-12-18T12:03:12Z,nice try,positive
2023-12-19T03:32:16Z,@sachins117,qL9bwYT_Cps,@@user-pt2ln7fe3e 😂🤣😂,2024-06-18T04:21:10Z,userptlnfee,neutral
2023-11-16T02:27:32Z,@AbhiShek-nw5vt,qL9bwYT_Cps,Is this free?,2023-11-16T02:27:32Z,free,positive
2023-10-02T14:06:07Z,@brijsarajput6463,qL9bwYT_Cps,Good 👍 👍 👍,2023-10-02T14:06:07Z,good,positive
2023-07-11T18:34:10Z,@vinoopktc1588,qL9bwYT_Cps,Price,2023-07-11T18:34:10Z,price,neutral
2023-06-24T03:11:21Z,@mukulthakur9723,qL9bwYT_Cps,Is it compulsory to buy this if we already have a strong pipe 🤔🤔,2023-06-24T03:11:21Z,compulsory buy already strong pipe,positive
2023-12-06T17:01:58Z,@deveshsingh..,qL9bwYT_Cps,Chutiya butiya hai kya Bhai tu kaise baat kar rha hai education is most important nahi toh tum jaise gadhe kya sochte hai 😂,2023-12-06T17:01:58Z,chutiya butiya hai kya bhai tu kaise baat kar rha hai education important nahi toh tum jaise gadhe kya sochte hai,positive
2023-12-19T11:39:16Z,@saini786100,qL9bwYT_Cps,No,2023-12-19T11:39:16Z,,neutral
2023-01-18T05:33:31Z,@shinistuvert103,qL9bwYT_Cps,GREETINGS **********************,2023-01-18T05:33:31Z,greetings,neutral
2023-01-12T07:57:09Z,@architarya7725,qL9bwYT_Cps,Keep Growing HP,2023-01-12T07:57:09Z,keep growing hp,neutral
2023-01-11T14:35:54Z,@Mokibul9733,qL9bwYT_Cps,Op,2023-01-11T14:35:54Z,op,neutral
2023-01-11T13:10:15Z,@pritijha8115,qL9bwYT_Cps,👍👍👍,2023-01-11T13:10:15Z,,neutral
2023-01-11T12:34:28Z,@TechnicalNadaf,qL9bwYT_Cps,👌👌👌👌,2023-01-11T12:34:28Z,,neutral
